anno,Provincia,comune,mese,Tipologia,Stelle,numero_strutture,letti,camere
2019,CittàmetropolitanaCagliari,SESTU,5,Affittacamere,IICategoria,2,12,6
2019,CittàmetropolitanaCagliari,ASSEMINI,5,Agriturismo,NULL,2,23,11
2019,CittàmetropolitanaCagliari,UTA,5,Agriturismo,NULL,1,8,NULL
2019,CittàmetropolitanaCagliari,ASSEMINI,5,Albergo,3Stelle,1,103,55
2019,CittàmetropolitanaCagliari,ASSEMINI,5,Albergo,4Stelle,1,182,84
2019,CittàmetropolitanaCagliari,CAGLIARI,5,Albergo,1Stella,4,72,29
2019,CittàmetropolitanaCagliari,CAGLIARI,5,Albergo,2Stelle,3,65,41
2019,CittàmetropolitanaCagliari,CAGLIARI,5,Albergo,3Stelle,11,832,417
2019,CittàmetropolitanaCagliari,CAGLIARI,5,Albergo,4Stelle,8,1357,673
2019,CittàmetropolitanaCagliari,CAPOTERRA,5,Albergo,3Stelle,3,65,28
2019,CittàmetropolitanaCagliari,CAPOTERRA,5,Albergo,4Stelle,1,127,71
2019,CittàmetropolitanaCagliari,MARACALAGONIS,5,Albergo,4Stelle,1,989,369
2019,CittàmetropolitanaCagliari,PULA,5,Albergo,3Stelle,5,155,78
2019,CittàmetropolitanaCagliari,PULA,5,Albergo,4Stelle,13,2506,1107
2019,CittàmetropolitanaCagliari,PULA,5,Albergo,5Stelle,4,996,411
2019,CittàmetropolitanaCagliari,QUARTUSANT'ELENA,5,Albergo,2Stelle,1,23,15
2019,CittàmetropolitanaCagliari,QUARTUSANT'ELENA,5,Albergo,3Stelle,3,292,130
2019,CittàmetropolitanaCagliari,QUARTUSANT'ELENA,5,Albergo,4Stelle,3,1215,522
2019,CittàmetropolitanaCagliari,SARROCH,5,Albergo,1Stella,1,25,14
2019,CittàmetropolitanaCagliari,SARROCH,5,Albergo,2Stelle,1,24,15
2019,CittàmetropolitanaCagliari,SELARGIUS,5,Albergo,3Stelle,1,147,87
2019,CittàmetropolitanaCagliari,SELARGIUS,5,Albergo,4Stelle,1,117,60
2019,CittàmetropolitanaCagliari,SETTIMOSANPIETRO,5,Albergo,2Stelle,1,20,7
2019,CittàmetropolitanaCagliari,SINNAI,5,Albergo,1Stella,1,20,10
2019,CittàmetropolitanaCagliari,UTA,5,Albergo,3Stelle,1,20,10
2019,CittàmetropolitanaCagliari,ELMAS,5,Albergoresidenziale,3Stelle,1,66,18
2019,CittàmetropolitanaCagliari,PULA,5,Albergoresidenziale,2Stelle,1,64,26
2019,CittàmetropolitanaCagliari,PULA,5,Albergoresidenziale,3Stelle,1,191,44
2019,CittàmetropolitanaCagliari,PULA,5,Albergoresidenziale,4Stelle,1,173,45
2019,CittàmetropolitanaCagliari,SINNAI,5,Albergoresidenziale,3Stelle,1,114,32
2019,CittàmetropolitanaCagliari,ASSEMINI,5,Alloggiprivati,NULL,1,4,2
2019,CittàmetropolitanaCagliari,CAGLIARI,5,Alloggiprivati,NULL,201,843,360
2019,CittàmetropolitanaCagliari,CAPOTERRA,5,Alloggiprivati,NULL,5,23,10
2019,CittàmetropolitanaCagliari,DECIMOMANNU,5,Alloggiprivati,NULL,1,4,2
2019,CittàmetropolitanaCagliari,ELMAS,5,Alloggiprivati,NULL,1,2,1
2019,CittàmetropolitanaCagliari,MARACALAGONIS,5,Alloggiprivati,NULL,13,81,39
2019,CittàmetropolitanaCagliari,MONSERRATO,5,Alloggiprivati,NULL,11,36,16
2019,CittàmetropolitanaCagliari,PULA,5,Alloggiprivati,NULL,72,369,169
2019,CittàmetropolitanaCagliari,QUARTUSANT'ELENA,5,Alloggiprivati,NULL,99,482,195
2019,CittàmetropolitanaCagliari,QUARTUCCIU,5,Alloggiprivati,NULL,6,21,10
2019,CittàmetropolitanaCagliari,SARROCH,5,Alloggiprivati,NULL,8,52,27
2019,CittàmetropolitanaCagliari,SELARGIUS,5,Alloggiprivati,NULL,2,7,4
2019,CittàmetropolitanaCagliari,SESTU,5,Alloggiprivati,NULL,2,5,2
2019,CittàmetropolitanaCagliari,SINNAI,5,Alloggiprivati,NULL,3,16,6
2019,CittàmetropolitanaCagliari,UTA,5,Alloggiprivati,NULL,1,7,4
2019,CittàmetropolitanaCagliari,VILLASANPIETRO,5,Alloggiprivati,NULL,2,10,5
2019,CittàmetropolitanaCagliari,ASSEMINI,5,Bedandbreakfast,NULL,10,44,24
2019,CittàmetropolitanaCagliari,CAGLIARI,5,Bedandbreakfast,NULL,161,676,313
2019,CittàmetropolitanaCagliari,CAPOTERRA,5,Bedandbreakfast,NULL,22,106,45
2019,CittàmetropolitanaCagliari,DECIMOMANNU,5,Bedandbreakfast,NULL,3,12,7
2019,CittàmetropolitanaCagliari,ELMAS,5,Bedandbreakfast,NULL,5,22,11
2019,CittàmetropolitanaCagliari,MARACALAGONIS,5,Bedandbreakfast,NULL,2,12,6
2019,CittàmetropolitanaCagliari,MARACALAGONIS,5,Bedandbreakfast,3Stelle,1,4,2
2019,CittàmetropolitanaCagliari,MONSERRATO,5,Bedandbreakfast,NULL,9,36,15
2019,CittàmetropolitanaCagliari,PULA,5,Bedandbreakfast,NULL,19,84,46
2019,CittàmetropolitanaCagliari,QUARTUSANT'ELENA,5,Bedandbreakfast,NULL,35,160,81
2019,CittàmetropolitanaCagliari,QUARTUCCIU,5,Bedandbreakfast,NULL,4,13,5
2019,CittàmetropolitanaCagliari,SARROCH,5,Bedandbreakfast,NULL,6,36,17
2019,CittàmetropolitanaCagliari,SELARGIUS,5,Bedandbreakfast,NULL,1,3,2
2019,CittàmetropolitanaCagliari,SESTU,5,Bedandbreakfast,NULL,3,12,7
2019,CittàmetropolitanaCagliari,SETTIMOSANPIETRO,5,Bedandbreakfast,NULL,3,10,5
2019,CittàmetropolitanaCagliari,SINNAI,5,Bedandbreakfast,NULL,9,47,20
2019,CittàmetropolitanaCagliari,UTA,5,Bedandbreakfast,2Stelle,1,6,3
2019,CittàmetropolitanaCagliari,VILLASANPIETRO,5,Bedandbreakfast,NULL,3,11,7
2019,CittàmetropolitanaCagliari,VILLASANPIETRO,5,Bedandbreakfast,3Stelle,2,13,5
2019,CittàmetropolitanaCagliari,PULA,5,Campeggio,2Stelle,1,720,159
2019,CittàmetropolitanaCagliari,PULA,5,Campeggio,3Stelle,1,399,119
2019,CittàmetropolitanaCagliari,QUARTUSANT'ELENA,5,Campeggio,3Stelle,1,400,113
2019,CittàmetropolitanaCagliari,CAGLIARI,5,Caseeappartamentipervacanze,IICategoria,7,108,59
2019,CittàmetropolitanaCagliari,CAPOTERRA,5,Caseeappartamentipervacanze,IICategoria,1,16,8
2019,CittàmetropolitanaCagliari,PULA,5,Caseeappartamentipervacanze,IICategoria,1,17,7
2019,CittàmetropolitanaCagliari,CAGLIARI,5,Caseperferie,NULL,3,599,339
2019,CittàmetropolitanaCagliari,CAGLIARI,5,Caseperferie,IIICategoria,4,285,226
2019,CittàmetropolitanaCagliari,SINNAI,5,Caseperferie,IIICategoria,1,38,20
2019,CittàmetropolitanaCagliari,CAGLIARI,5,Ostelliperlagioventù,IIICategoria,1,125,35
2019,CittàmetropolitanaCagliari,ASSEMINI,5,Residence,IICategoria,1,50,25
2019,CittàmetropolitanaCagliari,CAGLIARI,5,Residence,IICategoria,1,50,25
2019,CittàmetropolitanaCagliari,MARACALAGONIS,5,Residence,IIICategoria,1,159,40
2019,CittàmetropolitanaCagliari,QUARTUSANT'ELENA,5,Residence,NULL,1,81,30
2019,CittàmetropolitanaCagliari,ASSEMINI,6,Affittacamere,NULL,1,5,3
2019,CittàmetropolitanaCagliari,ASSEMINI,6,Affittacamere,IICategoria,1,9,4
2019,CittàmetropolitanaCagliari,CAGLIARI,6,Affittacamere,NULL,7,51,26
2019,CittàmetropolitanaCagliari,CAGLIARI,6,Affittacamere,ICategoria,5,41,19
2019,CittàmetropolitanaCagliari,CAGLIARI,6,Affittacamere,IICategoria,90,703,360
2019,CittàmetropolitanaCagliari,CAPOTERRA,6,Affittacamere,NULL,1,6,3
2019,CittàmetropolitanaCagliari,CAPOTERRA,6,Affittacamere,IICategoria,2,16,8
2019,CittàmetropolitanaCagliari,MARACALAGONIS,6,Affittacamere,NULL,1,5,4
2019,CittàmetropolitanaCagliari,PULA,6,Affittacamere,IICategoria,3,25,13
2019,CittàmetropolitanaCagliari,QUARTUSANT'ELENA,6,Affittacamere,ICategoria,5,52,25
2019,CittàmetropolitanaCagliari,QUARTUSANT'ELENA,6,Affittacamere,IICategoria,5,37,19
2019,CittàmetropolitanaCagliari,QUARTUCCIU,6,Affittacamere,NULL,1,17,5
2019,CittàmetropolitanaCagliari,QUARTUCCIU,6,Affittacamere,IICategoria,2,19,7
2019,CittàmetropolitanaCagliari,QUARTUCCIU,6,Affittacamere,IIICategoria,1,12,6
2019,CittàmetropolitanaCagliari,SESTU,6,Affittacamere,IICategoria,2,12,6
2019,CittàmetropolitanaCagliari,SINNAI,6,Affittacamere,NULL,1,4,2
2019,CittàmetropolitanaCagliari,ASSEMINI,6,Agriturismo,NULL,2,23,11
2019,CittàmetropolitanaCagliari,UTA,6,Agriturismo,NULL,1,8,NULL
2019,CittàmetropolitanaCagliari,ASSEMINI,6,Albergo,3Stelle,1,103,55
2019,CittàmetropolitanaCagliari,ASSEMINI,6,Albergo,4Stelle,1,182,84
2019,CittàmetropolitanaCagliari,CAGLIARI,6,Albergo,1Stella,3,52,21
2019,CittàmetropolitanaCagliari,CAGLIARI,6,Albergo,2Stelle,3,65,41
2019,CittàmetropolitanaCagliari,CAGLIARI,6,Albergo,3Stelle,11,832,417
2019,CittàmetropolitanaCagliari,CAGLIARI,6,Albergo,4Stelle,8,1357,673
2019,CittàmetropolitanaCagliari,CAPOTERRA,6,Albergo,3Stelle,2,45,18
2019,CittàmetropolitanaCagliari,CAPOTERRA,6,Albergo,4Stelle,1,127,71
2019,CittàmetropolitanaCagliari,MARACALAGONIS,6,Albergo,4Stelle,1,989,369
2019,CittàmetropolitanaCagliari,PULA,6,Albergo,1Stella,1,13,7
2019,CittàmetropolitanaCagliari,PULA,6,Albergo,3Stelle,5,155,78
2019,CittàmetropolitanaCagliari,PULA,6,Albergo,4Stelle,13,2506,1107
2019,CittàmetropolitanaCagliari,PULA,6,Albergo,5Stelle,5,1124,475
2019,CittàmetropolitanaCagliari,QUARTUSANT'ELENA,6,Albergo,2Stelle,1,23,15
2019,CittàmetropolitanaCagliari,QUARTUSANT'ELENA,6,Albergo,3Stelle,3,292,130
2019,CittàmetropolitanaCagliari,QUARTUSANT'ELENA,6,Albergo,4Stelle,3,1215,522
2019,CittàmetropolitanaCagliari,QUARTUCCIU,6,Albergo,3Stelle,2,63,42
2019,CittàmetropolitanaCagliari,SARROCH,6,Albergo,1Stella,1,25,14
2019,CittàmetropolitanaCagliari,SARROCH,6,Albergo,2Stelle,1,24,15
2019,CittàmetropolitanaCagliari,SELARGIUS,6,Albergo,3Stelle,1,147,87
2019,CittàmetropolitanaCagliari,SELARGIUS,6,Albergo,4Stelle,1,117,60
2019,CittàmetropolitanaCagliari,SETTIMOSANPIETRO,6,Albergo,2Stelle,1,20,7
2019,CittàmetropolitanaCagliari,SINNAI,6,Albergo,1Stella,1,20,10
2019,CittàmetropolitanaCagliari,SINNAI,6,Albergo,3Stelle,1,45,15
2019,CittàmetropolitanaCagliari,UTA,6,Albergo,3Stelle,1,20,10
2019,CittàmetropolitanaCagliari,ELMAS,6,Albergoresidenziale,3Stelle,1,66,18
2019,CittàmetropolitanaCagliari,PULA,6,Albergoresidenziale,2Stelle,1,64,26
2019,CittàmetropolitanaCagliari,PULA,6,Albergoresidenziale,3Stelle,2,217,58
2019,CittàmetropolitanaCagliari,PULA,6,Albergoresidenziale,4Stelle,1,173,45
2019,CittàmetropolitanaCagliari,SINNAI,6,Albergoresidenziale,3Stelle,1,114,32
2019,CittàmetropolitanaCagliari,ASSEMINI,6,Alloggiprivati,NULL,3,13,7
2019,CittàmetropolitanaCagliari,CAGLIARI,6,Alloggiprivati,NULL,245,1020,430
2019,CittàmetropolitanaCagliari,CAPOTERRA,6,Alloggiprivati,NULL,10,46,23
2019,CittàmetropolitanaCagliari,DECIMOMANNU,6,Alloggiprivati,NULL,1,4,2
2019,CittàmetropolitanaCagliari,ELMAS,6,Alloggiprivati,NULL,2,6,3
2019,CittàmetropolitanaCagliari,MARACALAGONIS,6,Alloggiprivati,NULL,24,156,76
2019,CittàmetropolitanaCagliari,MONSERRATO,6,Alloggiprivati,NULL,15,52,24
2019,CittàmetropolitanaCagliari,PULA,6,Alloggiprivati,NULL,112,587,274
2019,CittàmetropolitanaCagliari,QUARTUSANT'ELENA,6,Alloggiprivati,NULL,119,590,240
2019,CittàmetropolitanaCagliari,QUARTUCCIU,6,Alloggiprivati,NULL,7,25,11
2019,CittàmetropolitanaCagliari,SARROCH,6,Alloggiprivati,NULL,11,64,33
2019,CittàmetropolitanaCagliari,SELARGIUS,6,Alloggiprivati,NULL,4,17,9
2019,CittàmetropolitanaCagliari,SESTU,6,Alloggiprivati,NULL,2,5,2
2019,CittàmetropolitanaCagliari,SINNAI,6,Alloggiprivati,NULL,18,110,47
2019,CittàmetropolitanaCagliari,UTA,6,Alloggiprivati,NULL,1,7,4
2019,CittàmetropolitanaCagliari,VILLASANPIETRO,6,Alloggiprivati,NULL,3,13,7
2019,CittàmetropolitanaCagliari,ASSEMINI,6,Bedandbreakfast,NULL,9,39,22
2019,CittàmetropolitanaCagliari,CAGLIARI,6,Bedandbreakfast,NULL,180,746,346
2019,CittàmetropolitanaCagliari,CAPOTERRA,6,Bedandbreakfast,NULL,46,212,97
2019,CittàmetropolitanaCagliari,DECIMOMANNU,6,Bedandbreakfast,NULL,3,12,7
2019,CittàmetropolitanaCagliari,ELMAS,6,Bedandbreakfast,NULL,7,34,17
2019,CittàmetropolitanaCagliari,MARACALAGONIS,6,Bedandbreakfast,NULL,3,16,8
2019,CittàmetropolitanaCagliari,MARACALAGONIS,6,Bedandbreakfast,3Stelle,1,4,2
2019,CittàmetropolitanaCagliari,MONSERRATO,6,Bedandbreakfast,NULL,11,42,19
2019,CittàmetropolitanaCagliari,PULA,6,Bedandbreakfast,NULL,24,113,59
2019,CittàmetropolitanaCagliari,QUARTUSANT'ELENA,6,Bedandbreakfast,NULL,50,227,121
2019,CittàmetropolitanaCagliari,QUARTUCCIU,6,Bedandbreakfast,NULL,7,22,10
2019,CittàmetropolitanaCagliari,SARROCH,6,Bedandbreakfast,NULL,9,46,23
2019,CittàmetropolitanaCagliari,SELARGIUS,6,Bedandbreakfast,NULL,2,7,4
2019,CittàmetropolitanaCagliari,SESTU,6,Bedandbreakfast,NULL,4,14,8
2019,CittàmetropolitanaCagliari,SETTIMOSANPIETRO,6,Bedandbreakfast,NULL,3,10,5
2019,CittàmetropolitanaCagliari,SINNAI,6,Bedandbreakfast,NULL,15,79,33
2019,CittàmetropolitanaCagliari,UTA,6,Bedandbreakfast,2Stelle,1,6,3
2019,CittàmetropolitanaCagliari,VILLASANPIETRO,6,Bedandbreakfast,NULL,5,23,13
2019,CittàmetropolitanaCagliari,VILLASANPIETRO,6,Bedandbreakfast,3Stelle,2,13,5
2019,CittàmetropolitanaCagliari,PULA,6,Campeggio,2Stelle,1,720,159
2019,CittàmetropolitanaCagliari,PULA,6,Campeggio,3Stelle,1,399,119
2019,CittàmetropolitanaCagliari,QUARTUSANT'ELENA,6,Campeggio,3Stelle,1,400,113
2019,CittàmetropolitanaCagliari,CAGLIARI,6,Caseeappartamentipervacanze,IICategoria,7,108,59
2019,CittàmetropolitanaCagliari,CAPOTERRA,6,Caseeappartamentipervacanze,IICategoria,1,16,8
2019,CittàmetropolitanaCagliari,MARACALAGONIS,6,Caseeappartamentipervacanze,IICategoria,1,44,10
2019,CittàmetropolitanaCagliari,PULA,6,Caseeappartamentipervacanze,IICategoria,3,630,200
2019,CittàmetropolitanaCagliari,QUARTUSANT'ELENA,6,Caseeappartamentipervacanze,IICategoria,1,32,12
2019,CittàmetropolitanaCagliari,CAGLIARI,6,Caseperferie,NULL,3,599,339
2019,CittàmetropolitanaCagliari,CAGLIARI,6,Caseperferie,IIICategoria,4,285,226
2019,CittàmetropolitanaCagliari,SINNAI,6,Caseperferie,IIICategoria,1,38,20
2019,CittàmetropolitanaCagliari,CAGLIARI,6,Ostelliperlagioventù,IIICategoria,1,125,35
2019,CittàmetropolitanaCagliari,PULA,6,Ostelliperlagioventù,IIICategoria,1,83,NULL
2019,CittàmetropolitanaCagliari,ASSEMINI,6,Residence,IICategoria,1,50,25
2019,CittàmetropolitanaCagliari,CAGLIARI,6,Residence,IICategoria,1,50,25
2019,CittàmetropolitanaCagliari,MARACALAGONIS,6,Residence,IIICategoria,1,159,40
2019,CittàmetropolitanaCagliari,QUARTUSANT'ELENA,6,Residence,NULL,1,81,30
2019,CittàmetropolitanaCagliari,ASSEMINI,7,Affittacamere,NULL,1,5,3
2019,CittàmetropolitanaCagliari,ASSEMINI,7,Affittacamere,IICategoria,1,9,4
2019,CittàmetropolitanaCagliari,CAGLIARI,7,Affittacamere,NULL,8,59,30
2019,CittàmetropolitanaCagliari,CAGLIARI,7,Affittacamere,ICategoria,7,59,29
2019,CittàmetropolitanaCagliari,CAGLIARI,7,Affittacamere,IICategoria,93,728,373
2019,CittàmetropolitanaCagliari,CAPOTERRA,7,Affittacamere,NULL,2,15,7
2019,CittàmetropolitanaCagliari,CAPOTERRA,7,Affittacamere,IICategoria,2,16,8
2019,CittàmetropolitanaCagliari,MARACALAGONIS,7,Affittacamere,NULL,1,5,4
2019,CittàmetropolitanaCagliari,PULA,7,Affittacamere,IICategoria,4,35,19
2019,CittàmetropolitanaCagliari,QUARTUSANT'ELENA,7,Affittacamere,ICategoria,5,52,25
2019,CittàmetropolitanaCagliari,QUARTUSANT'ELENA,7,Affittacamere,IICategoria,5,37,19
2019,CittàmetropolitanaCagliari,QUARTUCCIU,7,Affittacamere,NULL,1,17,5
2019,CittàmetropolitanaCagliari,QUARTUCCIU,7,Affittacamere,IICategoria,2,19,7
2019,CittàmetropolitanaCagliari,QUARTUCCIU,7,Affittacamere,IIICategoria,1,12,6
2019,CittàmetropolitanaCagliari,SELARGIUS,7,Affittacamere,IICategoria,1,6,4
2019,CittàmetropolitanaCagliari,SESTU,7,Affittacamere,IICategoria,1,3,2
2019,CittàmetropolitanaCagliari,SINNAI,7,Affittacamere,NULL,1,4,2
2019,CittàmetropolitanaCagliari,ASSEMINI,7,Agriturismo,NULL,2,23,11
2019,CittàmetropolitanaCagliari,UTA,7,Agriturismo,NULL,1,8,NULL
2019,CittàmetropolitanaCagliari,ASSEMINI,7,Albergo,3Stelle,1,103,55
2019,CittàmetropolitanaCagliari,ASSEMINI,7,Albergo,4Stelle,1,182,84
2019,CittàmetropolitanaCagliari,CAGLIARI,7,Albergo,1Stella,3,52,21
2019,CittàmetropolitanaCagliari,CAGLIARI,7,Albergo,2Stelle,3,65,41
2019,CittàmetropolitanaCagliari,CAGLIARI,7,Albergo,3Stelle,11,832,417
2019,CittàmetropolitanaCagliari,CAGLIARI,7,Albergo,4Stelle,8,1357,673
2019,CittàmetropolitanaCagliari,CAPOTERRA,7,Albergo,3Stelle,2,45,18
2019,CittàmetropolitanaCagliari,CAPOTERRA,7,Albergo,4Stelle,1,127,71
2019,CittàmetropolitanaCagliari,MARACALAGONIS,7,Albergo,4Stelle,1,989,369
2019,CittàmetropolitanaCagliari,PULA,7,Albergo,1Stella,1,13,7
2019,CittàmetropolitanaCagliari,PULA,7,Albergo,2Stelle,1,16,9
2019,CittàmetropolitanaCagliari,PULA,7,Albergo,3Stelle,6,275,138
2019,CittàmetropolitanaCagliari,PULA,7,Albergo,4Stelle,13,2506,1107
2019,CittàmetropolitanaCagliari,PULA,7,Albergo,5Stelle,5,1124,475
2019,CittàmetropolitanaCagliari,QUARTUSANT'ELENA,7,Albergo,2Stelle,1,23,15
2019,CittàmetropolitanaCagliari,QUARTUSANT'ELENA,7,Albergo,3Stelle,3,292,130
2019,CittàmetropolitanaCagliari,QUARTUSANT'ELENA,7,Albergo,4Stelle,3,1215,522
2019,CittàmetropolitanaCagliari,QUARTUCCIU,7,Albergo,3Stelle,2,63,42
2019,CittàmetropolitanaCagliari,SARROCH,7,Albergo,1Stella,1,25,14
2019,CittàmetropolitanaCagliari,SARROCH,7,Albergo,2Stelle,1,24,15
2019,CittàmetropolitanaCagliari,SELARGIUS,7,Albergo,3Stelle,1,147,87
2019,CittàmetropolitanaCagliari,SELARGIUS,7,Albergo,4Stelle,1,117,60
2019,CittàmetropolitanaCagliari,SETTIMOSANPIETRO,7,Albergo,2Stelle,1,20,7
2019,CittàmetropolitanaCagliari,SINNAI,7,Albergo,1Stella,1,20,10
2019,CittàmetropolitanaCagliari,SINNAI,7,Albergo,3Stelle,1,45,15
2019,CittàmetropolitanaCagliari,UTA,7,Albergo,3Stelle,1,20,10
2019,CittàmetropolitanaCagliari,ELMAS,7,Albergoresidenziale,3Stelle,1,66,18
2019,CittàmetropolitanaCagliari,PULA,7,Albergoresidenziale,2Stelle,1,64,26
2019,CittàmetropolitanaCagliari,PULA,7,Albergoresidenziale,3Stelle,2,217,58
2019,CittàmetropolitanaCagliari,PULA,7,Albergoresidenziale,4Stelle,1,173,45
2019,CittàmetropolitanaCagliari,SINNAI,7,Albergoresidenziale,3Stelle,1,114,32
2019,CittàmetropolitanaCagliari,ASSEMINI,7,Alloggiprivati,NULL,3,13,7
2019,CittàmetropolitanaCagliari,CAGLIARI,7,Alloggiprivati,NULL,311,1260,527
2019,CittàmetropolitanaCagliari,CAPOTERRA,7,Alloggiprivati,NULL,25,114,52
2019,CittàmetropolitanaCagliari,ELMAS,7,Alloggiprivati,NULL,2,6,3
2019,CittàmetropolitanaCagliari,MARACALAGONIS,7,Alloggiprivati,NULL,74,462,210
2019,CittàmetropolitanaCagliari,MONSERRATO,7,Alloggiprivati,NULL,15,52,24
2019,CittàmetropolitanaCagliari,PULA,7,Alloggiprivati,NULL,145,748,351
2019,CittàmetropolitanaCagliari,QUARTUSANT'ELENA,7,Alloggiprivati,NULL,157,759,309
2019,CittàmetropolitanaCagliari,QUARTUCCIU,7,Alloggiprivati,NULL,9,34,15
2019,CittàmetropolitanaCagliari,SARROCH,7,Alloggiprivati,NULL,13,74,38
2019,CittàmetropolitanaCagliari,SELARGIUS,7,Alloggiprivati,NULL,4,17,9
2019,CittàmetropolitanaCagliari,SESTU,7,Alloggiprivati,NULL,2,5,2
2019,CittàmetropolitanaCagliari,SINNAI,7,Alloggiprivati,NULL,25,155,68
2019,CittàmetropolitanaCagliari,UTA,7,Alloggiprivati,NULL,1,7,4
2019,CittàmetropolitanaCagliari,VILLASANPIETRO,7,Alloggiprivati,NULL,5,22,11
2019,CittàmetropolitanaCagliari,ASSEMINI,7,Bedandbreakfast,NULL,10,44,24
2019,CittàmetropolitanaCagliari,CAGLIARI,7,Bedandbreakfast,NULL,172,714,334
2019,CittàmetropolitanaCagliari,CAPOTERRA,7,Bedandbreakfast,NULL,43,199,97
2019,CittàmetropolitanaCagliari,DECIMOMANNU,7,Bedandbreakfast,NULL,3,12,7
2019,CittàmetropolitanaCagliari,ELMAS,7,Bedandbreakfast,NULL,8,37,19
2019,CittàmetropolitanaCagliari,MARACALAGONIS,7,Bedandbreakfast,NULL,3,15,6
2019,CittàmetropolitanaCagliari,MARACALAGONIS,7,Bedandbreakfast,3Stelle,1,4,2
2019,CittàmetropolitanaCagliari,MONSERRATO,7,Bedandbreakfast,NULL,11,46,21
2019,CittàmetropolitanaCagliari,PULA,7,Bedandbreakfast,NULL,26,124,59
2019,CittàmetropolitanaCagliari,QUARTUSANT'ELENA,7,Bedandbreakfast,NULL,53,238,124
2019,CittàmetropolitanaCagliari,QUARTUCCIU,7,Bedandbreakfast,NULL,7,22,10
2019,CittàmetropolitanaCagliari,SARROCH,7,Bedandbreakfast,NULL,9,46,23
2019,CittàmetropolitanaCagliari,SELARGIUS,7,Bedandbreakfast,NULL,2,7,4
2019,CittàmetropolitanaCagliari,SESTU,7,Bedandbreakfast,NULL,4,14,8
2019,CittàmetropolitanaCagliari,SETTIMOSANPIETRO,7,Bedandbreakfast,NULL,3,10,5
2019,CittàmetropolitanaCagliari,SINNAI,7,Bedandbreakfast,NULL,15,79,27
2019,CittàmetropolitanaCagliari,UTA,7,Bedandbreakfast,2Stelle,1,6,3
2019,CittàmetropolitanaCagliari,VILLASANPIETRO,7,Bedandbreakfast,NULL,6,28,15
2019,CittàmetropolitanaCagliari,VILLASANPIETRO,7,Bedandbreakfast,3Stelle,3,18,7
2019,CittàmetropolitanaCagliari,PULA,7,Campeggio,2Stelle,1,720,159
2019,CittàmetropolitanaCagliari,PULA,7,Campeggio,3Stelle,1,399,119
2019,CittàmetropolitanaCagliari,QUARTUSANT'ELENA,7,Campeggio,3Stelle,1,400,113
2019,CittàmetropolitanaCagliari,CAGLIARI,7,Caseeappartamentipervacanze,IICategoria,8,118,65
2019,CittàmetropolitanaCagliari,CAPOTERRA,7,Caseeappartamentipervacanze,IICategoria,1,16,8
2019,CittàmetropolitanaCagliari,MARACALAGONIS,7,Caseeappartamentipervacanze,IICategoria,1,44,10
2019,CittàmetropolitanaCagliari,PULA,7,Caseeappartamentipervacanze,IICategoria,3,630,200
2019,CittàmetropolitanaCagliari,QUARTUSANT'ELENA,7,Caseeappartamentipervacanze,IICategoria,1,32,12
2019,CittàmetropolitanaCagliari,CAGLIARI,7,Caseperferie,NULL,3,599,339
2019,CittàmetropolitanaCagliari,CAGLIARI,7,Caseperferie,IIICategoria,4,285,226
2019,CittàmetropolitanaCagliari,SINNAI,7,Caseperferie,IIICategoria,1,38,20
2019,CittàmetropolitanaCagliari,CAGLIARI,7,Ostelliperlagioventù,IIICategoria,1,125,35
2019,CittàmetropolitanaCagliari,PULA,7,Ostelliperlagioventù,IIICategoria,1,83,NULL
2019,CittàmetropolitanaCagliari,ASSEMINI,7,Residence,IICategoria,1,50,25
2019,CittàmetropolitanaCagliari,CAGLIARI,7,Residence,IICategoria,1,50,25
2019,CittàmetropolitanaCagliari,MARACALAGONIS,7,Residence,IIICategoria,1,159,40
2019,CittàmetropolitanaCagliari,QUARTUSANT'ELENA,7,Residence,NULL,1,81,30
2019,CittàmetropolitanaCagliari,ASSEMINI,8,Affittacamere,NULL,1,5,3
2019,CittàmetropolitanaCagliari,ASSEMINI,8,Affittacamere,IICategoria,1,9,4
2019,CittàmetropolitanaCagliari,CAGLIARI,8,Affittacamere,NULL,8,59,30
2019,CittàmetropolitanaCagliari,CAGLIARI,8,Affittacamere,ICategoria,8,63,32
2019,CittàmetropolitanaCagliari,CAGLIARI,8,Affittacamere,IICategoria,93,735,373
2019,CittàmetropolitanaCagliari,CAPOTERRA,8,Affittacamere,NULL,2,15,7
2019,CittàmetropolitanaCagliari,CAPOTERRA,8,Affittacamere,IICategoria,2,16,8
2019,CittàmetropolitanaCagliari,MARACALAGONIS,8,Affittacamere,NULL,1,5,4
2019,CittàmetropolitanaCagliari,PULA,8,Affittacamere,IICategoria,5,43,25
2019,CittàmetropolitanaCagliari,QUARTUSANT'ELENA,8,Affittacamere,ICategoria,5,52,25
2019,CittàmetropolitanaCagliari,QUARTUSANT'ELENA,8,Affittacamere,IICategoria,5,37,19
2019,CittàmetropolitanaCagliari,QUARTUCCIU,8,Affittacamere,NULL,1,17,5
2019,CittàmetropolitanaCagliari,QUARTUCCIU,8,Affittacamere,IICategoria,2,19,7
2019,CittàmetropolitanaCagliari,QUARTUCCIU,8,Affittacamere,IIICategoria,1,12,6
2019,CittàmetropolitanaCagliari,SELARGIUS,8,Affittacamere,IICategoria,1,6,4
2019,CittàmetropolitanaCagliari,SESTU,8,Affittacamere,IICategoria,2,12,6
