"anno","provincia","comune","mese","macro_tipologia","provenienza","arrivi","presenze"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Alloggi privati in affitto","Bolzano","5","50"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Complementari","Bolzano","14","42"
"2020","Provincia di Sassari","OLBIA","6","Alberghiero","Trento","25","194"
"2020","Provincia di Sassari","OLBIA","6","Extra-Alberghiero - Alloggi privati in affitto","Trento","4","4"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Francia","184","679"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Francia","1286","3752"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Complementari","Francia","216","703"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Complementari","Paesi Bassi","89","223"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Paesi Bassi","82","378"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Paesi Bassi","485","1376"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Germania","168","821"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Germania","1288","4408"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Complementari","Germania","272","1081"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Regno Unito","44","228"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Complementari","Regno Unito","10","23"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Regno Unito","329","1008"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Irlanda","3","16"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Irlanda","17","28"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Danimarca","3","21"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Complementari","Danimarca","14","136"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Danimarca","105","252"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Grecia","12","29"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Portogallo","3","11"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Complementari","Portogallo","2","6"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Portogallo","61","262"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Complementari","Spagna","44","112"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Spagna","21","113"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Spagna","204","721"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Belgio","34","128"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Complementari","Belgio","50","143"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Belgio","307","1372"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Complementari","Lussemburgo","4","16"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Lussemburgo","17","115"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Lussemburgo","1","3"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Islanda","1","1"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Complementari","Norvegia","2","6"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Norvegia","33","105"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Svezia","91","309"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Complementari","Svezia","2","2"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Svezia","3","17"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Finlandia","2","9"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Finlandia","24","53"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Complementari","Finlandia","2","4"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Complementari","Svizzera (incluso Liechtenstein)","109","444"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Svizzera (incluso Liechtenstein)","101","543"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Svizzera (incluso Liechtenstein)","778","3255"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Austria","17","93"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Complementari","Austria","26","62"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Austria","223","654"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Malta","19","27"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Complementari","Malta","1","1"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Turchia","10","37"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Estonia","18","18"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Lettonia","7","14"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Lituania","2","2"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Complementari","Lituania","7","25"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Lituania","14","26"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Polonia","237","750"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Polonia","53","195"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Complementari","Polonia","41","69"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Repubblica Ceca","88","291"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Complementari","Repubblica Ceca","14","52"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Repubblica Ceca","17","73"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Slovacchia","4","28"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Slovacchia","29","103"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Ungheria","1","21"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Complementari","Ungheria","6","17"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Ungheria","52","193"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Romania","8","39"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Complementari","Romania","28","134"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Romania","69","235"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Complementari","Bulgaria","1","1"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Bulgaria","11","57"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Ucraina","1","1"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Ucraina","32","140"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Bielorussia","3","5"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Bielorussia","3","45"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Moldavia","1","1"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Russia","12","40"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Russia","66","283"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Complementari","Russia","1","2"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Slovenia","36","105"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Slovenia","17","94"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Complementari","Slovenia","12","54"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Croazia","31","52"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Complementari","Altri Paesi Europei","1","4"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Altri Paesi Europei","52","186"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Altri Paesi Europei","7","24"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Egitto","2","4"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Altri Paesi Africa Mediterranea","1","1"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Altri Paesi Africa Mediterranea","49","119"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Complementari","Altri Paesi Africa Mediterranea","4","8"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Altri Paesi dell'Africa","1","6"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Complementari","Altri Paesi dell'Africa","2","2"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Altri Paesi dell'Africa","12","80"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Sud Africa","8","68"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Sud Africa","13","16"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Complementari","Stati Uniti d'America","14","28"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Stati Uniti d'America","121","320"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Stati Uniti d'America","5","36"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Complementari","Canada","2","4"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Canada","4","20"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Canada","17","32"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Altri Paesi o territori del Nord Americani","7","15"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Venezuela","11","45"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Venezuela","1","6"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Brasile","11","41"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Brasile","58","185"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Complementari","Argentina","3","15"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Argentina","24","78"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Altri Paesi Centro - Sud America","3","8"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Altri Paesi Centro - Sud America","13","55"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Complementari","Altri Paesi Centro - Sud America","1","1"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Complementari","Cipro","2","2"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Cipro","2","2"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Israele","7","28"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Cina","36","72"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Complementari","Cina","3","5"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Corea del Sud","4","9"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Giappone","9","35"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Giappone","1","1"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Altri Paesi Asia Occidentale","9","47"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Altri Paesi dell'Asia","1","2"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Altri Paesi dell'Asia","36","171"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Complementari","Australia","5","10"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Australia","21","51"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Nuova Zelanda","3","8"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Altri Paesi o territori dell'Oceania","3","3"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Piemonte","892","2977"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Complementari","Piemonte","131","600"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Piemonte","68","278"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Complementari","Valle d'Aosta","6","30"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Valle d'Aosta","2","2"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Valle d'Aosta","10","27"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Lombardia","168","879"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Complementari","Lombardia","317","1784"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Lombardia","2070","10100"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Veneto","101","442"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Veneto","847","3931"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Complementari","Veneto","158","697"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Friuli-Venezia Giulia","31","101"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Complementari","Friuli-Venezia Giulia","56","266"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Friuli-Venezia Giulia","178","747"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Liguria","235","811"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Liguria","46","218"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Complementari","Liguria","43","151"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Emilia Romagna","696","2929"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Complementari","Emilia Romagna","151","729"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Emilia Romagna","91","414"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Toscana","74","270"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Complementari","Toscana","125","512"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Toscana","670","2780"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Complementari","Umbria","30","123"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Umbria","16","72"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Umbria","129","671"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Complementari","Marche","34","121"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Marche","157","734"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Marche","43","172"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Complementari","Lazio","160","1025"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Lazio","137","615"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Lazio","1572","8825"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Abruzzo","21","66"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Complementari","Abruzzo","35","120"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Abruzzo","164","752"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Molise","1","1"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Molise","22","120"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Complementari","Molise","1","4"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Complementari","Campania","61","293"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Campania","66","381"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Campania","792","4355"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Puglia","335","1646"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Complementari","Puglia","64","194"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Puglia","30","141"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Complementari","Basilicata","11","57"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Basilicata","42","243"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Calabria","57","190"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Calabria","9","29"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Complementari","Calabria","16","41"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Sicilia","243","812"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Alloggi privati in affitto","Sicilia","16","136"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Complementari","Sicilia","37","135"
"2020","Provincia di Sassari","OLBIA","7","Extra-Alberghiero - Complementari","Sardegna","463","888"
"2020","Provincia di Sassari","OLBIA","7","Alberghiero","Sardegna","3654","6738"
